"Test Case ID","UniqueId","TimeDifference","TotalMemory","FreeMemory"
"LinkedList 10000 insert","3483","7531068","128974848","118049480"
"LinkedList 10000 insert","3484","7532648","128974848","118049480"
"LinkedList 10000 insert","3485","7533438","128974848","118049480"
"LinkedList 10000 insert","3486","7536203","128974848","118049480"
"LinkedList 10000 insert","3487","7536994","128974848","118049480"
"LinkedList 10000 insert","3488","7537784","128974848","118049480"
"LinkedList 10000 insert","3489","7539364","128974848","118049480"
"LinkedList 10000 insert","3490","7540154","128974848","118049480"
"LinkedList 10000 insert","3491","7540944","128974848","118049480"
"LinkedList 10000 insert","3492","7542919","128974848","118049480"
"LinkedList 10000 insert","3493","7543710","128974848","118049480"
"LinkedList 10000 insert","3494","7544895","128974848","118049480"
"LinkedList 10000 insert","3495","7545685","128974848","118049480"
"LinkedList 10000 insert","3496","7546475","128974848","118049480"
"LinkedList 10000 insert","3497","7548845","128974848","118049480"
"LinkedList 10000 insert","3498","7549636","128974848","118049480"
"LinkedList 10000 insert","3499","7550426","128974848","118049480"
"LinkedList 10000 insert","3500","7551611","128974848","118049480"
"LinkedList 10000 insert","3501","7552401","128974848","118049480"
"LinkedList 10000 insert","3502","7553191","128974848","118049480"
"LinkedList 10000 insert","3503","7555561","128974848","118049480"
"LinkedList 10000 insert","3504","7556352","128974848","118049480"
"LinkedList 10000 insert","3505","7557142","128974848","118049480"
"LinkedList 10000 insert","3506","7558327","128974848","118049480"
"LinkedList 10000 insert","3507","7559117","128974848","118049480"
"LinkedList 10000 insert","3508","7561487","128974848","118049480"
"LinkedList 10000 insert","3509","7562278","128974848","118049480"
"LinkedList 10000 insert","3510","7563068","128974848","118049480"
"LinkedList 10000 insert","3511","7563858","128974848","118049480"
"LinkedList 10000 insert","3512","7565043","128974848","118049480"
"LinkedList 10000 insert","3513","7566623","128974848","118049480"
"LinkedList 10000 insert","3514","7568994","128974848","118049480"
"LinkedList 10000 insert","3515","7569784","128974848","118049480"
"LinkedList 10000 insert","3516","7570574","128974848","118049480"
"LinkedList 10000 insert","3517","7571364","128974848","118049480"
"LinkedList 10000 insert","3518","7572549","128974848","118049480"
"LinkedList 10000 insert","3519","7573339","128974848","118049480"
"LinkedList 10000 insert","3520","7576105","128974848","118049480"
"LinkedList 10000 insert","3521","7576895","128974848","118049480"
"LinkedList 10000 insert","3522","7577685","128974848","118049480"
"LinkedList 10000 insert","3523","7578475","128974848","118049480"
"LinkedList 10000 insert","3524","7579265","128974848","118049480"
"LinkedList 10000 insert","3525","7582031","128974848","118049480"
"LinkedList 10000 insert","3526","7582821","128974848","118049480"
"LinkedList 10000 insert","3527","7584006","128974848","118049480"
"LinkedList 10000 insert","3528","7584796","128974848","118049480"
"LinkedList 10000 insert","3529","7585586","128974848","118049480"
"LinkedList 10000 insert","3530","7586376","128974848","118049480"
"LinkedList 10000 insert","3531","7589537","128974848","118049480"
"LinkedList 10000 insert","3532","7590327","128974848","118049480"
"LinkedList 10000 insert","3533","7591117","128974848","118049480"
"LinkedList 10000 insert","3534","7591907","128974848","118049480"
"LinkedList 10000 insert","3535","7593092","128974848","118049480"
"LinkedList 10000 insert","3536","7595858","128974848","118049480"
"LinkedList 10000 insert","3537","7596648","128974848","118049480"
"LinkedList 10000 insert","3538","7597438","128974848","118049480"
"LinkedList 10000 insert","3539","7598228","128974848","118049480"
"LinkedList 10000 insert","3540","7599018","128974848","118049480"
"LinkedList 10000 insert","3541","7599808","128974848","118049480"
"LinkedList 10000 insert","3542","7602574","128974848","118049480"
"LinkedList 10000 insert","3543","7603364","128974848","118049480"
"LinkedList 10000 insert","3544","7604549","128974848","118049480"
"LinkedList 10000 insert","3545","7605339","128974848","118049480"
"LinkedList 10000 insert","3546","7606129","128974848","118049480"
"LinkedList 10000 insert","3547","7608500","128974848","118049480"
"LinkedList 10000 insert","3548","7609685","128974848","118049480"
"LinkedList 10000 insert","3549","7610475","128974848","118049480"
"LinkedList 10000 insert","3550","7611265","128974848","118049480"
"LinkedList 10000 insert","3551","7612055","128974848","118049480"
"LinkedList 10000 insert","3552","7612845","128974848","118049480"
"LinkedList 10000 insert","3553","7615216","128974848","118049480"
"LinkedList 10000 insert","3554","7616006","128974848","118049480"
"LinkedList 10000 insert","3555","7617191","128974848","118049480"
"LinkedList 10000 insert","3556","7617981","128974848","118049480"
"LinkedList 10000 insert","3557","7618771","128974848","118049480"
"LinkedList 10000 insert","3558","7619562","128974848","118049480"
"LinkedList 10000 insert","3559","7621932","128974848","118049480"
"LinkedList 10000 insert","3560","7622722","128974848","118049480"
"LinkedList 10000 insert","3561","7624302","128974848","118049480"
"LinkedList 10000 insert","3562","7625092","128974848","118049480"
"LinkedList 10000 insert","3563","7625883","128974848","118049480"
"LinkedList 10000 insert","3564","7628253","128974848","118049480"
"LinkedList 10000 insert","3565","7629043","128974848","118049480"
"LinkedList 10000 insert","3566","7629833","128974848","118049480"
"LinkedList 10000 insert","3567","7630623","128974848","118049480"
"LinkedList 10000 insert","3568","7631413","128974848","118049480"
"LinkedList 10000 insert","3569","7632204","128974848","118049480"
"LinkedList 10000 insert","3570","7634969","128974848","118049480"
"LinkedList 10000 insert","3571","7635759","128974848","118049480"
"LinkedList 10000 insert","3572","7636549","128974848","118049480"
"LinkedList 10000 insert","3573","7637339","128974848","118049480"
"LinkedList 10000 insert","3574","7638129","128974848","118049480"
"LinkedList 10000 insert","3575","7640500","128974848","118049480"
"LinkedList 10000 insert","3576","7641685","128974848","118049480"
"LinkedList 10000 insert","3577","7642475","128974848","118049480"
"LinkedList 10000 insert","3578","7643265","128974848","118049480"
"LinkedList 10000 insert","3579","7644055","128974848","118049480"
"LinkedList 10000 insert","3580","7644845","128974848","118049480"
"LinkedList 10000 insert","3581","7647611","128974848","118049480"
"LinkedList 10000 insert","3582","7648401","128974848","118049480"
"LinkedList 10000 insert","3583","7649191","128974848","118049480"
"LinkedList 10000 insert","3584","7650376","128974848","118049480"
"LinkedList 10000 insert","3585","7651166","128974848","118049480"
"LinkedList 10000 insert","3586","7655117","128974848","118049480"
"LinkedList 10000 insert","3587","7656302","128974848","118049480"
"LinkedList 10000 insert","3588","7657092","128974848","118049480"
"LinkedList 10000 insert","3589","7657883","128974848","118049480"
"LinkedList 10000 insert","3590","7658673","128974848","118049480"
"LinkedList 10000 insert","3591","7659463","128974848","118049480"
"LinkedList 10000 insert","3592","7662228","128974848","118049480"
"LinkedList 10000 insert","3593","7663018","128974848","118049480"
"LinkedList 10000 insert","3594","7663808","128974848","118049480"
"LinkedList 10000 insert","3595","7664599","128974848","118049480"
"LinkedList 10000 insert","3596","7665389","128974848","118049480"
"LinkedList 10000 insert","3597","7666574","128974848","118049480"
"LinkedList 10000 insert","3598","7668944","128974848","118049480"
"LinkedList 10000 insert","3599","7669734","128974848","118049480"
"LinkedList 10000 insert","3600","7670525","128974848","118049480"
"LinkedList 10000 insert","3601","7671315","128974848","118049480"
"LinkedList 10000 insert","3602","7672105","128974848","118049480"
"LinkedList 10000 insert","3603","7674475","128974848","118049480"
"LinkedList 10000 insert","3604","7675660","128974848","118049480"
"LinkedList 10000 insert","3605","7676450","128974848","118049480"
"LinkedList 10000 insert","3606","7677241","128974848","118049480"
"LinkedList 10000 insert","3607","7678031","128974848","118049480"
"LinkedList 10000 insert","3608","7678821","128974848","118049480"
"LinkedList 10000 insert","3609","7681191","128974848","118049480"
"LinkedList 10000 insert","3610","7681981","128974848","118049480"
"LinkedList 10000 insert","3611","7682771","128974848","118049480"
"LinkedList 10000 insert","3612","7683562","128974848","118049480"
"LinkedList 10000 insert","3613","7685537","128974848","118049480"
"LinkedList 10000 insert","3614","7688302","128974848","118049480"
"LinkedList 10000 insert","3615","7689487","128974848","118049480"
"LinkedList 10000 insert","3616","7690673","128974848","118049480"
"LinkedList 10000 insert","3617","7691858","128974848","118049480"
"LinkedList 10000 insert","3618","7693043","128974848","118049480"
"LinkedList 10000 insert","3619","7694228","128974848","118049480"
"LinkedList 10000 insert","3620","7697389","128974848","118049480"
"LinkedList 10000 insert","3621","7698179","128974848","118049480"
"LinkedList 10000 insert","3622","7699364","128974848","118049480"
"LinkedList 10000 insert","3623","7700549","128974848","118049480"
"LinkedList 10000 insert","3624","7701734","128974848","118049480"
"LinkedList 10000 insert","3625","7704105","128974848","118049480"
"LinkedList 10000 insert","3626","7705290","128974848","118049480"
"LinkedList 10000 insert","3627","7706475","128974848","118049480"
"LinkedList 10000 insert","3628","7707265","128974848","118049480"
"LinkedList 10000 insert","3629","7708450","128974848","118049480"
"LinkedList 10000 insert","3630","7709636","128974848","118049480"
"LinkedList 10000 insert","3631","7712796","128974848","118049480"
"LinkedList 10000 insert","3632","7713981","128974848","118049480"
"LinkedList 10000 insert","3633","7715167","128974848","118049480"
"LinkedList 10000 insert","3634","7716352","128974848","118049480"
"LinkedList 10000 insert","3635","7717537","128974848","118049480"
"LinkedList 10000 insert","3636","7719907","128974848","118049480"
"LinkedList 10000 insert","3637","7721488","128974848","118049480"
"LinkedList 10000 insert","3638","7722673","128974848","118049480"
"LinkedList 10000 insert","3639","7723858","128974848","118049480"
"LinkedList 10000 insert","3640","7725438","128974848","118049480"
"LinkedList 10000 insert","3641","7726623","128974848","118049480"
"LinkedList 10000 insert","3642","7729389","128974848","118049480"
"LinkedList 10000 insert","3643","7730574","128974848","118049480"
"LinkedList 10000 insert","3644","7746376","128974848","118049480"
"LinkedList 10000 insert","3645","7760994","128974848","118049480"
"LinkedList 10000 insert","3646","7762969","128974848","118049480"
"LinkedList 10000 insert","3647","7764154","128974848","118049480"
"LinkedList 10000 insert","3648","7768105","128974848","118049480"
"LinkedList 10000 insert","3649","7769685","128974848","118049480"
"LinkedList 10000 insert","3650","7770870","128974848","118049480"
"LinkedList 10000 insert","3651","7772055","128974848","118049480"
"LinkedList 10000 insert","3652","7773241","128974848","118049480"
"LinkedList 10000 insert","3653","7782327","128974848","118049480"
"LinkedList 10000 insert","3654","7784697","128974848","118049480"
"LinkedList 10000 insert","3655","7786278","128974848","118049480"
"LinkedList 10000 insert","3656","7787463","128974848","118049480"
"LinkedList 10000 insert","3657","7788648","128974848","118049480"
"LinkedList 10000 insert","3658","7789438","128974848","118049480"
"LinkedList 10000 insert","3659","7792204","128974848","118049480"
"LinkedList 10000 insert","3660","7793389","128974848","118049480"
"LinkedList 10000 insert","3661","7794179","128974848","118049480"
"LinkedList 10000 insert","3662","7794969","128974848","118049480"
"LinkedList 10000 insert","3663","7795759","128974848","118049480"
"LinkedList 10000 insert","3664","7798130","128974848","118049480"
"LinkedList 10000 insert","3665","7798920","128974848","118049480"
"LinkedList 10000 insert","3666","7800105","128974848","118049480"
"LinkedList 10000 insert","3667","7800895","128974848","118049480"
"LinkedList 10000 insert","3668","7801685","128974848","118049480"
"LinkedList 10000 insert","3669","7802475","128974848","118049480"
"LinkedList 10000 insert","3670","7804846","128974848","118049480"
"LinkedList 10000 insert","3671","7805636","128974848","118049480"
"LinkedList 10000 insert","3672","7806821","128974848","118049480"
"LinkedList 10000 insert","3673","7807611","128974848","118049480"
