Test Case ID,CaseCounter,TimeDifference,TotalMemory,FreeMemory
SList 10000 insert,8392,8774500,8474939392,1643601920,
SList 10000 insert,8393,8775400,8474939392,1643601920,
SList 10000 insert,8394,8776400,8474939392,1643601920,
SList 10000 insert,8395,8777300,8474939392,1643601920,
SList 10000 insert,8396,8778200,8474939392,1643601920,
SList 10000 insert,8397,8779100,8474939392,1643601920,
SList 10000 insert,8398,8780000,8474939392,1643601920,
SList 10000 insert,8399,8783800,8474939392,1643601920,
SList 10000 insert,8400,8784700,8474939392,1643601920,
SList 10000 insert,8401,8785600,8474939392,1643601920,
SList 10000 insert,8402,8786700,8474939392,1643601920,
SList 10000 insert,8403,8787500,8474939392,1643601920,
SList 10000 insert,8404,8788400,8474939392,1643601920,
SList 10000 insert,8405,8789300,8474939392,1643601920,
SList 10000 insert,8406,8790200,8474939392,1643601920,
SList 10000 insert,8407,8791100,8474939392,1643601920,
SList 10000 insert,8408,8792000,8474939392,1643601920,
SList 10000 insert,8409,8792900,8474939392,1643601920,
SList 10000 insert,8410,8793800,8474939392,1643601920,
SList 10000 insert,8411,8794700,8474939392,1643601920,
SList 10000 insert,8412,8795500,8474939392,1643601920,
SList 10000 insert,8413,8796400,8474939392,1643601920,
SList 10000 insert,8414,8797500,8474939392,1643601920,
SList 10000 insert,8415,8798300,8474939392,1643601920,
SList 10000 insert,8416,8799200,8474939392,1643601920,
SList 10000 insert,8417,8800100,8474939392,1643601920,
SList 10000 insert,8418,8801000,8474939392,1643601920,
SList 10000 insert,8419,8801900,8474939392,1643601920,
SList 10000 insert,8420,8802700,8474939392,1643601920,
SList 10000 insert,8421,8803600,8474939392,1643601920,
SList 10000 insert,8422,8804500,8474939392,1643601920,
SList 10000 insert,8423,8805400,8474939392,1643601920,
SList 10000 insert,8424,8806300,8474939392,1643601920,
SList 10000 insert,8425,8807200,8474939392,1643601920,
SList 10000 insert,8426,8808100,8474939392,1643601920,
SList 10000 insert,8427,8809100,8474939392,1643601920,
SList 10000 insert,8428,8810000,8474939392,1643601920,
SList 10000 insert,8429,8810800,8474939392,1643601920,
SList 10000 insert,8430,8811700,8474939392,1643601920,
SList 10000 insert,8431,8812600,8474939392,1643601920,
SList 10000 insert,8432,8813500,8474939392,1643601920,
SList 10000 insert,8433,8814400,8474939392,1643601920,
SList 10000 insert,8434,8815300,8474939392,1643601920,
SList 10000 insert,8435,8816200,8474939392,1643601920,
SList 10000 insert,8436,8817000,8474939392,1643601920,
SList 10000 insert,8437,8817900,8474939392,1643601920,
SList 10000 insert,8438,8818800,8474939392,1643601920,
SList 10000 insert,8439,8819800,8474939392,1643601920,
SList 10000 insert,8440,8820700,8474939392,1643601920,
SList 10000 insert,8441,8821600,8474939392,1643601920,
SList 10000 insert,8442,8822500,8474939392,1643601920,
SList 10000 insert,8443,8823400,8474939392,1643601920,
SList 10000 insert,8444,8824300,8474939392,1643601920,
SList 10000 insert,8445,8825100,8474939392,1643601920,
SList 10000 insert,8446,8826000,8474939392,1643601920,
SList 10000 insert,8447,8826900,8474939392,1643601920,
SList 10000 insert,8448,8827800,8474939392,1643601920,
SList 10000 insert,8449,8828700,8474939392,1643601920,
SList 10000 insert,8450,8829500,8474939392,1643601920,
SList 10000 insert,8451,8830600,8474939392,1643601920,
SList 10000 insert,8452,8831500,8474939392,1643601920,
SList 10000 insert,8453,8832400,8474939392,1643601920,
SList 10000 insert,8454,8833300,8474939392,1643601920,
SList 10000 insert,8455,8836300,8474939392,1643601920,
SList 10000 insert,8456,8837300,8474939392,1643601920,
SList 10000 insert,8457,8838200,8474939392,1643601920,
SList 10000 insert,8458,8839000,8474939392,1643601920,
SList 10000 insert,8459,8839900,8474939392,1643601920,
SList 10000 insert,8460,8840800,8474939392,1643601920,
SList 10000 insert,8461,8841700,8474939392,1643601920,
SList 10000 insert,8462,8842600,8474939392,1643601920,
SList 10000 insert,8463,8843400,8474939392,1643601920,
SList 10000 insert,8464,8844400,8474939392,1643601920,
SList 10000 insert,8465,8845300,8474939392,1643601920,
SList 10000 insert,8466,8846200,8474939392,1643601920,
SList 10000 insert,8467,8847100,8474939392,1643601920,
SList 10000 insert,8468,8848000,8474939392,1643601920,
SList 10000 insert,8469,8848900,8474939392,1643601920,
SList 10000 insert,8470,8849700,8474939392,1643601920,
SList 10000 insert,8471,8850600,8474939392,1643601920,
SList 10000 insert,8472,8851500,8474939392,1643601920,
SList 10000 insert,8473,8852400,8474939392,1643601920,
SList 10000 insert,8474,8853200,8474939392,1643601920,
SList 10000 insert,8475,8854100,8474939392,1643601920,
SList 10000 insert,8476,8855200,8474939392,1643601920,
SList 10000 insert,8477,8856000,8474939392,1643601920,
SList 10000 insert,8478,8856900,8474939392,1643601920,
SList 10000 insert,8479,8857800,8474939392,1643601920,
SList 10000 insert,8480,8858700,8474939392,1643601920,
SList 10000 insert,8481,8859600,8474939392,1643601920,
SList 10000 insert,8482,8860500,8474939392,1643601920,
SList 10000 insert,8483,8861300,8474939392,1643601920,
SList 10000 insert,8484,8862200,8474939392,1643601920,
SList 10000 insert,8485,8863100,8474939392,1643601920,
SList 10000 insert,8486,8864000,8474939392,1643601920,
SList 10000 insert,8487,8864900,8474939392,1643601920,
SList 10000 insert,8488,8865800,8474939392,1643601920,
SList 10000 insert,8489,8866800,8474939392,1643601920,
SList 10000 insert,8490,8867600,8474939392,1643601920,
SList 10000 insert,8491,8868500,8474939392,1643601920,
SList 10000 insert,8492,8869400,8474939392,1643601920,
SList 10000 insert,8493,8870300,8474939392,1643601920,
SList 10000 insert,8494,8871200,8474939392,1643601920,
SList 10000 insert,8495,8872100,8474939392,1643601920,
SList 10000 insert,8496,8872900,8474939392,1643601920,
SList 10000 insert,8497,8873800,8474939392,1643601920,
SList 10000 insert,8498,8874700,8474939392,1643601920,
SList 10000 insert,8499,8875600,8474939392,1643601920,
SList 10000 insert,8500,8876500,8474939392,1643601920,
SList 10000 insert,8501,8877500,8474939392,1643601920,
SList 10000 insert,8502,8878400,8474939392,1643601920,
SList 10000 insert,8503,8879300,8474939392,1643601920,
SList 10000 insert,8504,8880200,8474939392,1643601920,
SList 10000 insert,8505,8881100,8474939392,1643601920,
SList 10000 insert,8506,8881900,8474939392,1643601920,
SList 10000 insert,8507,8882800,8474939392,1643601920,
SList 10000 insert,8508,8883700,8474939392,1643601920,
SList 10000 insert,8509,8884600,8474939392,1643601920,
SList 10000 insert,8510,8885500,8474939392,1643601920,
SList 10000 insert,8511,8886400,8474939392,1643601920,
SList 10000 insert,8512,8887200,8474939392,1643601920,
SList 10000 insert,8513,8888100,8474939392,1643601920,
SList 10000 insert,8514,8889200,8474939392,1643601920,
SList 10000 insert,8515,8890100,8474939392,1643601920,
SList 10000 insert,8516,8890900,8474939392,1643601920,
SList 10000 insert,8517,8891800,8474939392,1643601920,
SList 10000 insert,8518,8892700,8474939392,1643601920,
SList 10000 insert,8519,8893600,8474939392,1643601920,
SList 10000 insert,8520,8894500,8474939392,1643601920,
SList 10000 insert,8521,8895400,8474939392,1643601920,
SList 10000 insert,8522,8896200,8474939392,1643601920,
SList 10000 insert,8523,8897100,8474939392,1643601920,
SList 10000 insert,8524,8898000,8474939392,1643601920,
SList 10000 insert,8525,8898900,8474939392,1643601920,
SList 10000 insert,8526,8899900,8474939392,1643601920,
SList 10000 insert,8527,8900800,8474939392,1643601920,
SList 10000 insert,8528,8901700,8474939392,1643601920,
SList 10000 insert,8529,8902600,8474939392,1643601920,
SList 10000 insert,8530,8903500,8474939392,1643601920,
SList 10000 insert,8531,8904400,8474939392,1643601920,
SList 10000 insert,8532,8905300,8474939392,1643601920,
SList 10000 insert,8533,8906100,8474939392,1643601920,
SList 10000 insert,8534,8907000,8474939392,1643601920,
SList 10000 insert,8535,8907900,8474939392,1643601920,
SList 10000 insert,8536,8908800,8474939392,1643601920,
SList 10000 insert,8537,8909700,8474939392,1643601920,
SList 10000 insert,8538,8910600,8474939392,1643601920,
SList 10000 insert,8539,8911600,8474939392,1643601920,
SList 10000 insert,8540,8912500,8474939392,1643601920,
SList 10000 insert,8541,8913400,8474939392,1643601920,
SList 10000 insert,8542,8914300,8474939392,1643601920,
SList 10000 insert,8543,8915200,8474939392,1643601920,
SList 10000 insert,8544,8916000,8474939392,1643601920,
SList 10000 insert,8545,8916900,8474939392,1643601920,
SList 10000 insert,8546,8917800,8474939392,1643601920,
SList 10000 insert,8547,8918700,8474939392,1643601920,
SList 10000 insert,8548,8919600,8474939392,1643601920,
SList 10000 insert,8549,8920500,8474939392,1643601920,
SList 10000 insert,8550,8921400,8474939392,1643601920,
SList 10000 insert,8551,8922400,8474939392,1643601920,
SList 10000 insert,8552,8923300,8474939392,1643601920,
SList 10000 insert,8553,8924200,8474939392,1643601920,
SList 10000 insert,8554,8925100,8474939392,1643601920,
SList 10000 insert,8555,8926000,8474939392,1643601920,
SList 10000 insert,8556,8926800,8474939392,1643601920,
SList 10000 insert,8557,8927700,8474939392,1643601920,
SList 10000 insert,8558,8928600,8474939392,1643601920,
SList 10000 insert,8559,8929500,8474939392,1643601920,
SList 10000 insert,8560,8930400,8474939392,1643601920,
SList 10000 insert,8561,8931300,8474939392,1643601920,
SList 10000 insert,8562,8932100,8474939392,1643601920,
SList 10000 insert,8563,8933000,8474939392,1643601920,
SList 10000 insert,8564,8934000,8474939392,1643601920,
SList 10000 insert,8565,8934900,8474939392,1643601920,
SList 10000 insert,8566,8935800,8474939392,1643601920,
SList 10000 insert,8567,8936700,8474939392,1643601920,
SList 10000 insert,8568,8937500,8474939392,1643601920,
SList 10000 insert,8569,8938400,8474939392,1643601920,
SList 10000 insert,8570,8939300,8474939392,1643601920,
SList 10000 insert,8571,8940200,8474939392,1643601920,
SList 10000 insert,8572,8941000,8474939392,1643601920,
SList 10000 insert,8573,8941900,8474939392,1643601920,
SList 10000 insert,8574,8942800,8474939392,1643601920,
SList 10000 insert,8575,8943700,8474939392,1643601920,
SList 10000 insert,8576,8944700,8474939392,1643601920,
SList 10000 insert,8577,8945500,8474939392,1643601920,
SList 10000 insert,8578,8946400,8474939392,1643601920,
SList 10000 insert,8579,8947300,8474939392,1643601920,
SList 10000 insert,8580,8948200,8474939392,1643601920,
SList 10000 insert,8581,8949100,8474939392,1643601920,
SList 10000 insert,8582,8949900,8474939392,1643601920,
SList 10000 insert,8583,8950800,8474939392,1643601920,
SList 10000 insert,8584,8952000,8474939392,1643601920,
SList 10000 insert,8585,8952900,8474939392,1643601920,
SList 10000 insert,8586,8956900,8474939392,1643601920,
SList 10000 insert,8587,8957800,8474939392,1643601920,
SList 10000 insert,8588,8958700,8474939392,1643601920,
SList 10000 insert,8589,8959800,8474939392,1643601920,
SList 10000 insert,8590,8960700,8474939392,1643601920,
SList 10000 insert,8591,8961600,8474939392,1643601920,
SList 10000 insert,8592,8962500,8474939392,1643601920,
SList 10000 insert,8593,8963400,8474939392,1643601920,
SList 10000 insert,8594,8967200,8474939392,1643601920,
SList 10000 insert,8595,8968100,8474939392,1643601920,
SList 10000 insert,8596,8968900,8474939392,1643601920,
SList 10000 insert,8597,8970600,8474939392,1643601920,
SList 10000 insert,8598,8971500,8474939392,1643601920,
SList 10000 insert,8599,8972400,8474939392,1643601920,
SList 10000 insert,8600,8973300,8474939392,1643601920,
SList 10000 insert,8601,8974400,8474939392,1643601920,
SList 10000 insert,8602,8975300,8474939392,1643601920,
SList 10000 insert,8603,8976100,8474939392,1643601920,
SList 10000 insert,8604,8977000,8474939392,1643601920,
SList 10000 insert,8605,8977900,8474939392,1643601920,
SList 10000 insert,8606,8978800,8474939392,1643601920,
SList 10000 insert,8607,8979600,8474939392,1643601920,
SList 10000 insert,8608,8980500,8474939392,1643601920,
SList 10000 insert,8609,8981400,8474939392,1643601920,
SList 10000 insert,8610,8982300,8474939392,1643601920,
SList 10000 insert,8611,8983100,8474939392,1643601920,
SList 10000 insert,8612,8984000,8474939392,1643601920,
SList 10000 insert,8613,8984900,8474939392,1643601920,
SList 10000 insert,8614,8985900,8474939392,1643601920,
SList 10000 insert,8615,8986800,8474939392,1643601920,
SList 10000 insert,8616,8987700,8474939392,1643601920,
SList 10000 insert,8617,8988600,8474939392,1643601920,
SList 10000 insert,8618,8989400,8474939392,1643601920,
SList 10000 insert,8619,8990300,8474939392,1643601920,
SList 10000 insert,8620,8991200,8474939392,1643601920,
SList 10000 insert,8621,8992100,8474939392,1643601920,
SList 10000 insert,8622,8993000,8474939392,1643601920,
SList 10000 insert,8623,8993800,8474939392,1643601920,
SList 10000 insert,8624,8994700,8474939392,1643601920,
SList 10000 insert,8625,8995600,8474939392,1643601920,
SList 10000 insert,8626,8996700,8474939392,1643601920,
SList 10000 insert,8627,8997500,8474939392,1643601920,
SList 10000 insert,8628,8998400,8474939392,1643601920,
SList 10000 insert,8629,8999300,8474939392,1643601920,
SList 10000 insert,8630,9000200,8474939392,1643601920,
SList 10000 insert,8631,9001000,8474939392,1643601920,
SList 10000 insert,8632,9001900,8474939392,1643601920,
SList 10000 insert,8633,9002800,8474939392,1643601920,
SList 10000 insert,8634,9003700,8474939392,1643601920,
SList 10000 insert,8635,9004500,8474939392,1643601920,
SList 10000 insert,8636,9005400,8474939392,1643601920,
SList 10000 insert,8637,9006300,8474939392,1643601920,
SList 10000 insert,8638,9007200,8474939392,1643601920,
SList 10000 insert,8639,9008200,8474939392,1643601920,
SList 10000 insert,8640,9009100,8474939392,1643601920,
SList 10000 insert,8641,9009900,8474939392,1643601920,
SList 10000 insert,8642,9010800,8474939392,1643601920,
SList 10000 insert,8643,9011700,8474939392,1643601920,
SList 10000 insert,8644,9012600,8474939392,1643601920,
SList 10000 insert,8645,9013500,8474939392,1643601920,
SList 10000 insert,8646,9014300,8474939392,1643601920,
SList 10000 insert,8647,9015200,8474939392,1643601920,
SList 10000 insert,8648,9016100,8474939392,1643601920,
SList 10000 insert,8649,9017000,8474939392,1643601920,
SList 10000 insert,8650,9017800,8474939392,1643601920,
SList 10000 insert,8651,9018900,8474939392,1643601920,
SList 10000 insert,8652,9019700,8474939392,1643601920,
SList 10000 insert,8653,9020600,8474939392,1643601920,
SList 10000 insert,8654,9021500,8474939392,1643601920,
SList 10000 insert,8655,9022400,8474939392,1643601920,
SList 10000 insert,8656,9023200,8474939392,1643601920,
SList 10000 insert,8657,9024100,8474939392,1643601920,
SList 10000 insert,8658,9025000,8474939392,1643601920,
SList 10000 insert,8659,9025900,8474939392,1643601920,
SList 10000 insert,8660,9026800,8474939392,1643601920,
SList 10000 insert,8661,9027700,8474939392,1643601920,
SList 10000 insert,8662,9028500,8474939392,1643601920,
SList 10000 insert,8663,9029400,8474939392,1643601920,
SList 10000 insert,8664,9030500,8474939392,1643601920,
SList 10000 insert,8665,9031300,8474939392,1643601920,
SList 10000 insert,8666,9032200,8474939392,1643601920,
SList 10000 insert,8667,9033100,8474939392,1643601920,
SList 10000 insert,8668,9034000,8474939392,1643601920,
SList 10000 insert,8669,9034800,8474939392,1643601920,
SList 10000 insert,8670,9035700,8474939392,1643601920,
SList 10000 insert,8671,9036600,8474939392,1643601920,
SList 10000 insert,8672,9037500,8474939392,1643601920,
SList 10000 insert,8673,9038400,8474939392,1643601920,
SList 10000 insert,8674,9039200,8474939392,1643601920,
SList 10000 insert,8675,9040100,8474939392,1643601920,
SList 10000 insert,8676,9041200,8474939392,1643601920,
SList 10000 insert,8677,9042000,8474939392,1643601920,
SList 10000 insert,8678,9042900,8474939392,1643601920,
SList 10000 insert,8679,9043800,8474939392,1643601920,
SList 10000 insert,8680,9044600,8474939392,1643601920,
SList 10000 insert,8681,9045500,8474939392,1643601920,
SList 10000 insert,8682,9046400,8474939392,1643601920,
SList 10000 insert,8683,9047300,8474939392,1643601920,
SList 10000 insert,8684,9048100,8474939392,1643601920,
SList 10000 insert,8685,9049000,8474939392,1643601920,
SList 10000 insert,8686,9049900,8474939392,1643601920,
SList 10000 insert,8687,9050800,8474939392,1643601920,
SList 10000 insert,8688,9051700,8474939392,1643601920,
SList 10000 insert,8689,9052700,8474939392,1643601920,
SList 10000 insert,8690,9053600,8474939392,1643601920,
SList 10000 insert,8691,9054500,8474939392,1643601920,
SList 10000 insert,8692,9055300,8474939392,1643601920,
SList 10000 insert,8693,9056200,8474939392,1643601920,
